configuration_id,LL_dynamic_01_a,LL_dynamic_01_b,seed,time,bound,solved
189,1.1412,0.4552,607386998,27973,29477,1
189,1.1412,0.4552,684311997,27516,27510,0
189,1.1412,0.4552,596850252,28143,29031,1
190,1.0895,0.6327,596850252,29055,29031,0
191,1.1518,0.618,1157073988,26875,26818,0
191,1.1518,0.618,270422674,26724,30170,1
191,1.1518,0.618,673218025,28796,30609,1
191,1.1518,0.618,607386998,27439,29395,1
191,1.1518,0.618,596850252,28225,29031,1
192,1.1078,0.6262,1157073988,30984,30827,0
192,1.1078,0.6262,270422674,25726,29565,1
192,1.1078,0.6262,673218025,27656,32652,1
192,1.1078,0.6262,607386998,26220,30253,1
192,1.1078,0.6262,596850252,27367,29031,1
193,1.1318,0.5906,596850252,29067,29031,0
194,1.1421,0.5901,914123138,28400,56622,1
194,1.1421,0.5901,123368905,27656,30418,1
194,1.1421,0.5901,1487355723,29283,112632,1
194,1.1421,0.5901,1157073988,28561,29539,1
194,1.1421,0.5901,270422674,26172,32253,1
194,1.1421,0.5901,673218025,27310,31449,1
194,1.1421,0.5901,607386998,25975,33387,1
194,1.1421,0.5901,684311997,26102,30959,1
194,1.1421,0.5901,2112837894,27800,84699,1
194,1.1421,0.5901,230499717,30072,139166,1
194,1.1421,0.5901,596850252,24233,29031,1
195,1.1742,0.6049,1157073988,31286,33208,1
195,1.1742,0.6049,270422674,28693,30370,1
195,1.1742,0.6049,673218025,29444,34065,1
195,1.1742,0.6049,607386998,27595,30748,1
195,1.1742,0.6049,596850252,26872,29031,1
196,1.1722,0.6033,270422674,29387,32984,1
196,1.1722,0.6033,673218025,31232,33949,1
196,1.1722,0.6033,607386998,28980,32558,1
196,1.1722,0.6033,596850252,25062,29031,1
197,1.0781,0.6095,270422674,29299,29289,0
197,1.0781,0.6095,607386998,29466,29876,1
197,1.0781,0.6095,596850252,27744,29031,1
198,1.1458,0.5976,596850252,29126,29031,0
199,1.1859,0.6349,596850252,29170,29031,0
200,1.1096,0.6046,914123138,27222,86233,1
200,1.1096,0.6046,123368905,29973,60029,1
200,1.1096,0.6046,1157073988,27515,33804,1
200,1.1096,0.6046,270422674,26847,31434,1
200,1.1096,0.6046,673218025,27574,32272,1
200,1.1096,0.6046,607386998,30320,31988,1
200,1.1096,0.6046,684311997,25876,32644,1
200,1.1096,0.6046,2112837894,30833,114310,1
200,1.1096,0.6046,596850252,25632,29031,1
201,1.1962,0.5994,596850252,29112,29031,0
202,1.0918,0.5983,1157073988,27612,29375,1
202,1.0918,0.5983,270422674,27921,29096,1
202,1.0918,0.5983,673218025,27451,30672,1
202,1.0918,0.5983,607386998,29017,31435,1
202,1.0918,0.5983,684311997,27522,27510,0
202,1.0918,0.5983,596850252,26185,29031,1
203,1.2059,0.6525,596850252,29128,29031,0
204,1.1383,0.4679,596850252,29119,29031,0
205,1.2022,0.5291,607386998,30754,30751,0
205,1.2022,0.5291,596850252,26869,29031,1
206,1.1368,0.5967,270422674,28189,28138,0
206,1.1368,0.5967,607386998,28477,30564,1
206,1.1368,0.5967,596850252,27056,29031,1
207,1.1215,0.5876,914123138,28478,83573,1
207,1.1215,0.5876,123368905,29431,57369,1
207,1.1215,0.5876,1157073988,27531,29835,1
207,1.1215,0.5876,270422674,27046,29684,1
207,1.1215,0.5876,673218025,28963,29277,1
207,1.1215,0.5876,607386998,26463,31361,1
207,1.1215,0.5876,684311997,28446,29984,1
207,1.1215,0.5876,596850252,26259,29031,1
208,1.0958,0.6077,914123138,25228,81099,1
208,1.0958,0.6077,123368905,27089,54895,1
208,1.0958,0.6077,1487355723,28761,137109,1
208,1.0958,0.6077,1157073988,28270,28659,1
208,1.0958,0.6077,270422674,28801,29143,1
208,1.0958,0.6077,673218025,27377,28904,1
208,1.0958,0.6077,607386998,27926,31140,1
208,1.0958,0.6077,684311997,26703,27510,1
208,1.0958,0.6077,2112837894,27237,109176,1
208,1.0958,0.6077,230499717,25765,163643,1
208,1.0958,0.6077,596850252,26480,29031,1
209,1.1874,0.5169,596850252,29345,29031,0
210,1.1048,0.5976,596850252,29067,29031,0
211,1.1212,0.6156,596850252,29042,29031,0
212,1.1514,0.52,596850252,29128,29031,0
213,1.0352,0.6493,607386998,29428,29408,0
213,1.0352,0.6493,596850252,28212,29031,1
214,1.0517,0.6403,596850252,29038,29031,0
215,1.0743,0.6135,123368905,31513,56022,1
215,1.0743,0.6135,1157073988,28077,29468,1
215,1.0743,0.6135,270422674,27252,32404,1
215,1.0743,0.6135,673218025,28277,29794,1
215,1.0743,0.6135,607386998,28372,30839,1
215,1.0743,0.6135,684311997,26745,28637,1
215,1.0743,0.6135,596850252,26781,29031,1
216,1.09,0.4567,596850252,29101,29031,0
217,1.1258,0.6372,914123138,26108,108843,1
217,1.1258,0.6372,123368905,25976,82639,1
217,1.1258,0.6372,1487355723,26862,164853,1
217,1.1258,0.6372,1157073988,25561,27744,1
217,1.1258,0.6372,270422674,28018,30176,1
217,1.1258,0.6372,673218025,27283,29442,1
217,1.1258,0.6372,607386998,27616,31338,1
217,1.1258,0.6372,684311997,26691,55254,1
217,1.1258,0.6372,2112837894,30291,136920,1
217,1.1258,0.6372,230499717,27137,191387,1
217,1.1258,0.6372,596850252,26282,29031,1
217,1.1258,0.6372,363287186,35414,2e+05,1
218,1.2248,0.4796,596850252,29204,29031,0
